,Store,Holiday_Flag,Temperature,Fuel_Price,CPI,Unemployment,Year,Week_of_Year,Log_Weekly_Sales
3221,23,0,69.8,3.827,135.7837419,4.584,2011,28,14.123378684194906
3222,23,0,76.74,3.882,135.8738387,4.584,2011,29,14.124571221111653
3223,23,0,69.55,3.898,135.9639355,4.584,2011,30,14.092966938279448
3224,23,0,69.53,3.903,136.0540323,4.584,2011,31,14.1635906477361
3225,23,0,69.86,3.88,136.144129,4.584,2011,32,14.138284434709966
3226,23,0,67.09,3.82,136.183129,4.584,2011,33,14.189428258465266
3227,23,0,67.04,3.796,136.2136129,4.584,2011,34,14.30853912341544
3228,23,0,65.33,3.784,136.2440968,4.584,2011,35,14.196885610075043
3229,23,1,66.04,3.809,136.2745806,4.584,2011,36,14.168482283445922
3230,23,0,60.52,3.809,136.3145,4.584,2011,37,14.041314702758612
3231,23,0,57.14,3.758,136.367,4.584,2011,38,14.069442299202535
3232,23,0,64.76,3.684,136.4195,4.584,2011,39,14.058926312581102
3233,23,0,49.0,3.633,136.472,4.42,2011,40,14.19634342815948
3234,23,0,56.79,3.583,136.5150968,4.42,2011,41,14.04485829545179
3235,23,0,52.12,3.618,136.5017742,4.42,2011,42,14.18087118491123
3236,23,0,42.57,3.604,136.4884516,4.42,2011,43,14.157107469550446
3237,23,0,39.18,3.586,136.475129,4.42,2011,44,14.172091628497036
3238,23,0,44.04,3.57,136.4618065,4.42,2011,45,14.178027649278683
3239,23,0,45.48,3.571,136.4666667,4.42,2011,46,14.11237506255006
3240,23,1,35.23,3.536,136.4788,4.42,2011,47,14.536788594551199
3241,23,0,43.6,3.501,136.4909333,4.42,2011,48,14.255626717025574
3242,23,0,36.4,3.47,136.5030667,4.42,2011,49,14.425914295479208
3243,23,0,32.99,3.445,136.5335161,4.42,2011,50,14.591905550512857
3244,23,0,27.8,3.413,136.5883871,4.42,2011,51,14.766378283751635
3245,23,1,22.3,3.402,136.6432581,4.42,2011,52,14.009009374144814
3246,23,0,24.29,3.439,136.698129,4.261,2012,1,13.95584933393894
3247,23,0,28.49,3.523,136.753,4.261,2012,2,13.846478415564576
3248,23,0,15.33,3.542,136.8564194,4.261,2012,3,13.952654406555645
3249,23,0,25.71,3.568,136.9598387,4.261,2012,4,13.852302728439676
3250,23,0,29.71,3.633,137.0632581,4.261,2012,5,14.04810821406156
3251,23,1,26.6,3.655,137.1666774,4.261,2012,6,14.121851272728511
3252,23,0,27.01,3.703,137.2583103,4.261,2012,7,14.127066144221956
3253,23,0,31.12,3.751,137.3411034,4.261,2012,8,14.056847025999213
3254,23,0,25.91,3.827,137.4238966,4.261,2012,9,14.095301477001051
3255,23,0,33.11,3.876,137.5066897,4.261,2012,10,14.072263647655765
3256,23,0,41.19,3.867,137.5843871,4.261,2012,11,14.045324063594805
3257,23,0,57.82,3.889,137.6552903,4.261,2012,12,14.068721597651278
3258,23,0,36.71,3.921,137.7261935,4.261,2012,13,14.04818134866088
3259,23,0,37.43,3.957,137.7970968,4.125,2012,14,14.28838923155637
3260,23,0,41.81,4.025,137.868,4.125,2012,15,14.023949354361893
3261,23,0,56.55,4.046,137.9230667,4.125,2012,16,14.068523861228408
3262,23,0,44.62,4.023,137.9781333,4.125,2012,17,14.060618915028275
3263,23,0,45.88,3.991,138.0332,4.125,2012,18,14.09115598983146
3264,23,0,52.9,3.947,138.0882667,4.125,2012,19,14.094592258008822
3265,23,0,58.42,3.899,138.1065806,4.125,2012,20,14.102907692325052
3266,23,0,66.43,3.85,138.1101935,4.125,2012,21,14.255657658902457
3267,23,0,66.22,3.798,138.1138065,4.125,2012,22,14.204944748129506
3268,23,0,56.82,3.746,138.1174194,4.125,2012,23,14.265343073781153
3269,23,0,64.73,3.683,138.1295333,4.125,2012,24,14.249672401047869
3270,23,0,71.82,3.629,138.1629,4.125,2012,25,14.235564443800863
3271,23,0,64.23,3.577,138.1962667,4.125,2012,26,14.188303124371748
3272,23,0,70.86,3.538,138.2296333,4.156,2012,27,14.250774672472362
3273,23,0,69.19,3.561,138.263,4.156,2012,28,14.141154833227306
3274,23,0,71.13,3.61,138.2331935,4.156,2012,29,14.138564767001501
3275,23,0,69.31,3.701,138.2033871,4.156,2012,30,14.095362071458093
3276,23,0,71.51,3.698,138.1735806,4.156,2012,31,14.164001218839008
3277,23,0,71.12,3.772,138.1437742,4.156,2012,32,14.177589804318348
3278,23,0,69.97,3.84,138.1857097,4.156,2012,33,14.227707920176139
3279,23,0,64.63,3.874,138.2814516,4.156,2012,34,14.347444990893491
3280,23,0,68.34,3.884,138.3771935,4.156,2012,35,14.27133271632019
3281,23,1,66.74,3.921,138.4729355,4.156,2012,36,14.171199297763529
3282,23,0,61.37,3.988,138.5673,4.156,2012,37,14.061622418551002
3283,23,0,56.8,4.056,138.6534,4.156,2012,38,14.107156177674634
3284,23,0,53.71,4.018,138.7395,4.156,2012,39,14.092411770218852
3285,23,0,56.65,4.027,138.8256,4.145,2012,40,14.197104735642133
3286,23,0,48.1,4.029,138.9117,4.145,2012,41,14.161173466390856
3287,23,0,47.89,4.0,138.8336129,4.145,2012,42,14.12531372240646
3288,23,0,50.56,3.917,138.7281613,4.145,2012,43,14.113728623893799
3289,24,0,22.43,2.954,131.5279032,8.326,2010,5,14.143897791711575
3290,24,1,25.94,2.94,131.5866129,8.326,2010,6,14.162009572304354
3291,24,0,31.05,2.909,131.637,8.326,2010,7,14.141473110823645
3292,24,0,33.98,2.91,131.686,8.326,2010,8,13.962829733253734
3293,24,0,36.73,2.919,131.735,8.326,2010,9,14.160792708791195
3294,24,0,42.31,2.938,131.784,8.326,2010,10,14.08503463736726
3295,24,0,46.09,2.96,131.8242903,8.326,2010,11,14.016418553450366
3296,24,0,48.87,2.963,131.863129,8.326,2010,12,14.045282143251612
3297,24,0,45.22,2.957,131.9019677,8.211,2010,13,14.206418394612518
3298,24,0,62.06,2.992,131.9408065,8.211,2010,14,14.137290119644721
3299,24,0,51.08,3.01,131.9809,8.211,2010,15,14.053162527340001
3300,24,0,51.07,3.021,132.0226667,8.211,2010,16,14.04988521167272
3301,24,0,51.48,3.042,132.0644333,8.211,2010,17,14.046525599651195
3302,24,0,66.65,3.095,132.1062,8.211,2010,18,14.158891751255721
3303,24,0,51.31,3.112,132.152129,8.211,2010,19,14.113230346064922
3304,24,0,60.44,3.096,132.2230323,8.211,2010,20,14.065088696432712
3305,24,0,69.59,3.046,132.2939355,8.211,2010,21,14.2034015757421
3306,24,0,71.99,3.006,132.3648387,8.211,2010,22,14.2644628482228
3307,24,0,64.84,2.972,132.4357419,8.211,2010,23,14.134298204236028
3308,24,0,67.17,2.942,132.4733333,8.211,2010,24,14.118698672950298
3309,24,0,74.9,2.958,132.4976,8.211,2010,25,14.15132168324239
3310,24,0,71.12,2.958,132.5218667,8.117,2010,26,14.262366420418155
3311,24,0,79.05,2.94,132.5461333,8.117,2010,27,14.325638068105643
3312,24,0,76.56,2.933,132.5667742,8.117,2010,28,14.165250142801353
3313,24,0,75.27,2.924,132.5825806,8.117,2010,29,14.10349859610378
3314,24,0,75.91,2.932,132.5983871,8.117,2010,30,14.143027551539612
3315,24,0,74.54,2.942,132.6141935,8.117,2010,31,14.182110283914954
3316,24,0,74.17,2.923,132.63,8.117,2010,32,14.140665242010511
3317,24,0,72.17,2.913,132.6616129,8.117,2010,33,14.134188656637798
3318,24,0,67.0,2.885,132.6932258,8.117,2010,34,14.115659853119135
3319,24,0,73.52,2.86,132.7248387,8.117,2010,35,14.127677367743324
3320,24,1,67.11,2.837,132.7564516,8.117,2010,36,14.20382922917707
3321,24,0,60.31,2.846,132.7670667,8.117,2010,37,14.057119733380171
3322,24,0,64.3,2.837,132.7619333,8.117,2010,38,13.972013557488316
3323,24,0,66.88,2.84,132.7568,8.275,2010,39,14.010480288307454
3324,24,0,54.82,2.903,132.7516667,8.275,2010,40,14.124425073273905
3325,24,0,52.83,2.999,132.7633548,8.275,2010,41,14.078495967942482
3326,24,0,48.69,3.049,132.8170968,8.275,2010,42,14.026481385378283
3327,24,0,57.29,3.055,132.8708387,8.275,2010,43,14.034587403428123
3328,24,0,42.2,3.049,132.9245806,8.275,2010,44,14.066548622504683
3329,24,0,41.76,3.065,132.9783226,8.275,2010,45,14.087732239600731
3330,24,0,45.63,3.138,132.9172,8.275,2010,46,14.060142843708537
3331,24,1,41.92,3.186,132.8369333,8.275,2010,47,14.391717946612875
3332,24,0,37.08,3.2,132.7566667,8.275,2010,48,14.161440571339089
3333,24,0,27.11,3.255,132.6764,8.275,2010,49,14.281138220367803
3334,24,0,27.99,3.301,132.6804516,8.275,2010,50,14.324450466887079
3335,24,0,27.74,3.309,132.7477419,8.275,2010,51,14.685135901732709
3336,24,1,25.9,3.336,132.8150323,8.275,2010,52,14.004974091683005
3337,24,0,30.72,3.351,132.8823226,8.252,2011,1,13.979874088638757
3338,24,0,22.41,3.367,132.9510645,8.252,2011,2,13.9705818424764
3339,24,0,23.69,3.391,133.0285161,8.252,2011,3,13.917319023555038
3340,24,0,17.91,3.402,133.1059677,8.252,2011,4,13.935000882040685
3341,24,0,23.83,3.4,133.1834194,8.252,2011,5,14.01860081120701
3342,24,1,26.51,3.416,133.260871,8.252,2011,6,14.109106325004452
3343,24,0,34.04,3.42,133.3701429,8.252,2011,7,14.123106369186186
3344,24,0,26.09,3.452,133.4921429,8.252,2011,8,14.026680575770406
3345,24,0,31.36,3.605,133.6141429,8.252,2011,9,14.113387136901471
3346,24,0,39.51,3.752,133.7361429,8.252,2011,10,14.04122655769404
3347,24,0,43.39,3.796,133.8492258,8.252,2011,11,13.971144360278592
3348,24,0,36.88,3.789,133.9587419,8.252,2011,12,13.96280417031965
3349,24,0,35.73,3.811,134.0682581,8.212,2011,13,13.9672047659908
3350,24,0,44.7,3.895,134.1777742,8.212,2011,14,14.057414091248104
3351,24,0,52.36,3.981,134.2784667,8.212,2011,15,14.035109956181023
3352,24,0,46.0,4.061,134.3571,8.212,2011,16,14.13213417908901
3353,24,0,60.48,4.117,134.4357333,8.212,2011,17,13.995965515411761
3354,24,0,55.75,4.192,134.5143667,8.212,2011,18,14.107905022136563
3355,24,0,58.49,4.211,134.593,8.212,2011,19,14.087026022183524
3356,24,0,59.84,4.202,134.6803871,8.212,2011,20,14.026000549592313
3357,24,0,65.74,4.134,134.7677742,8.212,2011,21,14.086418772563487
3358,24,0,73.12,4.069,134.8551613,8.212,2011,22,14.256882316859333
3359,24,0,70.02,4.025,134.9425484,8.212,2011,23,14.133122414806085
3360,24,0,64.34,3.989,135.0837333,8.212,2011,24,14.09341515884686
3361,24,0,68.88,3.964,135.2652667,8.212,2011,25,14.081599929443572
3362,24,0,70.27,3.916,135.4468,8.358,2011,26,14.184033364966039
3363,24,0,72.56,3.886,135.6283333,8.358,2011,27,14.264891155599223
3364,24,0,74.43,3.915,135.7837419,8.358,2011,28,14.120742685811328
3365,24,0,79.29,3.972,135.8738387,8.358,2011,29,14.121282939590788
3366,24,0,74.84,4.004,135.9639355,8.358,2011,30,14.086280976127505
3367,24,0,74.64,4.02,136.0540323,8.358,2011,31,14.164488422241618
3368,24,0,72.52,3.995,136.144129,8.358,2011,32,14.153994348624831
3369,24,0,69.93,3.942,136.183129,8.358,2011,33,14.117125771814317
3370,24,0,69.94,3.906,136.2136129,8.358,2011,34,14.153676423871119
3371,24,0,68.14,3.879,136.2440968,8.358,2011,35,13.994582206188266
3372,24,1,68.32,3.93,136.2745806,8.358,2011,36,14.23911428876552
3373,24,0,65.56,3.937,136.3145,8.358,2011,37,14.020520256323543
3374,24,0,60.61,3.899,136.367,8.358,2011,38,14.024455780364194
3375,24,0,68.0,3.858,136.4195,8.358,2011,39,14.035644472862893
3376,24,0,53.87,3.775,136.472,8.454,2011,40,14.156199171732602
3377,24,0,60.21,3.744,136.5150968,8.454,2011,41,14.103179652831846
3378,24,0,56.6,3.757,136.5017742,8.454,2011,42,14.065151476708918
3379,24,0,48.0,3.757,136.4884516,8.454,2011,43,14.083354971256266
3380,24,0,39.87,3.738,136.475129,8.454,2011,44,14.141832439300195
3381,24,0,46.78,3.719,136.4618065,8.454,2011,45,14.169738222756767
3382,24,0,48.17,3.717,136.4666667,8.454,2011,46,14.075978171079027
3383,24,1,41.83,3.689,136.4788,8.454,2011,47,14.381526773678097
3384,24,0,47.21,3.666,136.4909333,8.454,2011,48,14.104927200179736
3385,24,0,42.3,3.627,136.5030667,8.454,2011,49,14.24052763450533
3386,24,0,36.0,3.611,136.5335161,8.454,2011,50,14.301015561434328
3387,24,0,36.93,3.587,136.5883871,8.454,2011,51,14.58947486779439
3388,24,1,33.45,3.566,136.6432581,8.454,2011,52,14.125913172924575
3389,24,0,32.86,3.585,136.698129,8.659,2012,1,14.039919620181664
3390,24,0,36.5,3.666,136.753,8.659,2012,2,13.960126093879193
3391,24,0,25.73,3.705,136.8564194,8.659,2012,3,13.95700564974187
3392,24,0,31.92,3.737,136.9598387,8.659,2012,4,13.87122092221963
3393,24,0,38.61,3.796,137.0632581,8.659,2012,5,14.038412456082701
3394,24,1,33.82,3.826,137.1666774,8.659,2012,6,14.154452506620224
3395,24,0,33.92,3.874,137.2583103,8.659,2012,7,14.097957259747908
3396,24,0,37.35,3.917,137.3411034,8.659,2012,8,14.080359540653461
3397,24,0,35.36,3.983,137.4238966,8.659,2012,9,14.009427453230284
3398,24,0,41.5,4.021,137.5066897,8.659,2012,10,14.097554289806215
3399,24,0,48.68,4.021,137.5843871,8.659,2012,11,14.030057358881816
3400,24,0,59.51,4.054,137.6552903,8.659,2012,12,14.015774303360752
3401,24,0,47.28,4.098,137.7261935,8.659,2012,13,14.022611821116804
3402,24,0,45.25,4.143,137.7970968,8.983,2012,14,14.237331372628972
3403,24,0,48.65,4.187,137.868,8.983,2012,15,14.06687988362718
3404,24,0,61.05,4.17,137.9230667,8.983,2012,16,14.005019060018913
3405,24,0,49.26,4.163,137.9781333,8.983,2012,17,13.993100647332422
3406,24,0,52.14,4.124,138.0332,8.983,2012,18,14.082902707560677
3407,24,0,58.7,4.055,138.0882667,8.983,2012,19,14.119601852207111
3408,24,0,63.1,4.029,138.1065806,8.983,2012,20,14.076959634544288
3409,24,0,65.79,3.979,138.1101935,8.983,2012,21,14.157608774752966
3410,24,0,71.79,3.915,138.1138065,8.983,2012,22,14.199222907706122
3411,24,0,59.93,3.871,138.1174194,8.983,2012,23,14.156482747450612
3412,24,0,68.28,3.786,138.1295333,8.983,2012,24,14.126259761651513
3413,24,0,72.29,3.722,138.1629,8.983,2012,25,14.176473735273504
3414,24,0,70.4,3.667,138.1962667,8.983,2012,26,14.172395109933708
3415,24,0,77.18,3.646,138.2296333,8.953,2012,27,14.313310970774994
3416,24,0,75.36,3.689,138.263,8.953,2012,28,14.155887148381154
3417,24,0,76.42,3.732,138.2331935,8.953,2012,29,14.147903055183113
3418,24,0,73.62,3.82,138.2033871,8.953,2012,30,14.083505203584046
3419,24,0,73.26,3.819,138.1735806,8.953,2012,31,14.180414144570586
3420,24,0,75.53,3.863,138.1437742,8.953,2012,32,14.219010943935963
3421,24,0,72.87,3.963,138.1857097,8.953,2012,33,14.150532843914881
3422,24,0,68.13,3.997,138.2814516,8.953,2012,34,14.080738057919582
3423,24,0,71.18,4.026,138.3771935,8.953,2012,35,14.111577320451428
3424,24,1,72.81,4.076,138.4729355,8.953,2012,36,14.205615466565677
3425,24,0,64.28,4.088,138.5673,8.953,2012,37,14.032966388819366
3426,24,0,61.25,4.203,138.6534,8.953,2012,38,14.047542070075774
3427,24,0,58.86,4.158,138.7395,8.953,2012,39,14.04605017880165
3428,24,0,60.35,4.151,138.8256,8.693,2012,40,14.16385598559999
3429,24,0,51.64,4.186,138.9117,8.693,2012,41,14.163559927362579
3430,24,0,52.59,4.153,138.8336129,8.693,2012,42,14.042977422278401
3431,24,0,55.16,4.071,138.7281613,8.693,2012,43,14.083385219958435
3432,25,0,21.1,2.784,204.2471935,8.187,2010,5,13.425770111777899
3433,25,1,19.64,2.773,204.3857472,8.187,2010,6,13.276568375756309
3434,25,0,24.16,2.745,204.4321004,8.187,2010,7,13.424335365925538
3435,25,0,29.16,2.754,204.4630869,8.187,2010,8,13.351119262071176
3436,25,0,29.45,2.777,204.4940734,8.187,2010,9,13.408671095864172
3437,25,0,40.05,2.818,204.5250598,8.187,2010,10,13.400935565578756
3438,25,0,45.0,2.844,204.3782258,8.187,2010,11,13.399687248435049
3439,25,0,45.84,2.854,204.201755,8.187,2010,12,13.454093818030886
3440,25,0,47.2,2.85,204.0252842,7.856,2010,13,13.620088405880665
3441,25,0,61.36,2.869,203.8488134,7.856,2010,14,13.476744249972374
3442,25,0,52.16,2.899,203.7307486,7.856,2010,15,13.480474928928052
3443,25,0,46.12,2.902,203.6905586,7.856,2010,16,13.45099455309771
3444,25,0,50.97,2.921,203.6503685,7.856,2010,17,13.468679885506381
3445,25,0,63.67,2.966,203.6101784,7.856,2010,18,13.493195590608467
3446,25,0,50.27,2.982,203.6133915,7.856,2010,19,13.456081754203376
3447,25,0,57.17,2.958,203.8770235,7.856,2010,20,13.464695866298175
3448,25,0,69.31,2.899,204.1406556,7.856,2010,21,13.58287653929347
3449,25,0,69.22,2.847,204.4042877,7.856,2010,22,13.546527811585195
3450,25,0,63.68,2.809,204.6679198,7.856,2010,23,13.51056594147166
3451,25,0,69.56,2.78,204.670036,7.856,2010,24,13.56762075324605
3452,25,0,72.17,2.808,204.5675459,7.856,2010,25,13.511116467758656
3453,25,0,66.42,2.815,204.4650559,7.527,2010,26,13.540295606985525
3454,25,0,75.24,2.793,204.3625658,7.527,2010,27,13.486439844367247
3455,25,0,73.43,2.783,204.3571656,7.527,2010,28,13.496680160916034
3456,25,0,75.37,2.771,204.4812188,7.527,2010,29,13.407981215790185
3457,25,0,71.99,2.781,204.605272,7.527,2010,30,13.432968702930776
3458,25,0,71.79,2.784,204.7293252,7.527,2010,31,13.458071650851403
3459,25,0,72.73,2.805,204.8533784,7.527,2010,32,13.43873988349309
3460,25,0,71.81,2.779,204.8217044,7.527,2010,33,13.493238158754671
3461,25,0,67.15,2.755,204.7900305,7.527,2010,34,13.475078622071162
3462,25,0,71.17,2.715,204.7583566,7.527,2010,35,13.438197068304028
3463,25,1,61.14,2.699,204.7266827,7.527,2010,36,13.393630890071766
3464,25,0,60.13,2.706,204.7513279,7.527,2010,37,13.351872036372376
3465,25,0,65.06,2.713,204.8182126,7.527,2010,38,13.317634607408237
3466,25,0,57.56,2.707,204.8850973,7.484,2010,39,13.397934112810114
3467,25,0,48.46,2.764,204.951982,7.484,2010,40,13.42140794155647
3468,25,0,54.09,2.868,205.0137637,7.484,2010,41,13.33115762005433
3469,25,0,46.73,2.917,205.0627881,7.484,2010,42,13.402484724470245
3470,25,0,55.72,2.921,205.1118126,7.484,2010,43,13.421666211495276
3471,25,0,38.8,2.917,205.160837,7.484,2010,44,13.453558184286685
3472,25,0,40.68,2.931,205.2098614,7.484,2010,45,13.477588783270184
3473,25,0,42.72,3.0,205.0992811,7.484,2010,46,13.484305248697863
3474,25,1,43.43,3.039,204.9621,7.484,2010,47,13.924581629985303
3475,25,0,32.41,3.046,204.8249189,7.484,2010,48,13.693991256150227
3476,25,0,22.65,3.109,204.6877378,7.484,2010,49,13.7796037350064
3477,25,0,21.6,3.14,204.6321194,7.484,2010,50,13.862116042219348
3478,25,0,22.94,3.141,204.6376731,7.484,2010,51,14.074324056686995
3479,25,1,25.89,3.179,204.6432267,7.484,2010,52,13.342451930961317
3480,25,0,29.0,3.193,204.6487803,7.343,2011,1,13.233539086005088
3481,25,0,18.3,3.205,204.7026042,7.343,2011,2,13.257526640303979
3482,25,0,23.21,3.229,205.0460497,7.343,2011,3,13.25004318032316
3483,25,0,18.92,3.237,205.3894952,7.343,2011,4,13.30543413680924
3484,25,0,23.94,3.231,205.7329407,7.343,2011,5,13.368960061275684
3485,25,1,21.18,3.239,206.0763862,7.343,2011,6,13.330462778849478
3486,25,0,38.42,3.245,206.3694701,7.343,2011,7,13.360810083849044
3487,25,0,28.36,3.274,206.6424093,7.343,2011,8,13.254824542539662
3488,25,0,31.59,3.433,206.9153485,7.343,2011,9,13.370649282111572
3489,25,0,36.73,3.582,207.1882876,7.343,2011,10,13.304400543763157
3490,25,0,40.94,3.631,207.4283845,7.343,2011,11,13.31032672267129
3491,25,0,38.51,3.625,207.6553444,7.343,2011,12,13.331530090192544
3492,25,0,28.5,3.638,207.8823043,7.287,2011,13,13.334856477478278
3493,25,0,42.11,3.72,208.1092642,7.287,2011,14,13.382582465702734
3494,25,0,51.43,3.821,208.3172811,7.287,2011,15,13.421821019886918
3495,25,0,45.87,3.892,208.4779405,7.287,2011,16,13.536576007472403
3496,25,0,58.43,3.962,208.6386,7.287,2011,17,13.383566968551069
3497,25,0,49.5,4.046,208.7992595,7.287,2011,18,13.399157718029903
3498,25,0,60.1,4.066,208.9599189,7.287,2011,19,13.436858958097885
3499,25,0,56.56,4.062,208.7583165,7.287,2011,20,13.426861754880292
3500,25,0,67.18,3.985,208.556714,7.287,2011,21,13.484746912288202
3501,25,0,70.69,3.922,208.3551116,7.287,2011,22,13.511092876503668
3502,25,0,71.45,3.881,208.1535092,7.287,2011,23,13.514757605874243
3503,25,0,63.58,3.842,208.1265604,7.287,2011,24,13.483353200846835
3504,25,0,70.71,3.804,208.2306018,7.287,2011,25,13.457793785796646
3505,25,0,66.61,3.748,208.3346432,7.274,2011,26,13.467664892405988
3506,25,0,71.64,3.711,208.4386847,7.274,2011,27,13.456734322143006
3507,25,0,72.67,3.76,208.5309337,7.274,2011,28,13.43059960350913
3508,25,0,78.1,3.811,208.5937018,7.274,2011,29,13.416309728230475
3509,25,0,74.72,3.829,208.6564699,7.274,2011,30,13.412629837447758
3510,25,0,74.0,3.842,208.719238,7.274,2011,31,13.429417116655094
3511,25,0,70.93,3.812,208.7820061,7.274,2011,32,13.410742426911163
3512,25,0,68.09,3.747,208.8424359,7.274,2011,33,13.442938130292301
3513,25,0,66.8,3.704,208.902476,7.274,2011,34,13.495888525897884
3514,25,0,67.2,3.703,208.9625161,7.274,2011,35,13.458521278913151
3515,25,1,67.51,3.738,209.0225562,7.274,2011,36,13.419871238300729
3516,25,0,62.05,3.742,209.1893892,7.274,2011,37,13.351443607715755
3517,25,0,60.28,3.711,209.4986126,7.274,2011,38,13.338904267042848
3518,25,0,60.7,3.645,209.807836,7.274,2011,39,13.367912033297754
3519,25,0,50.82,3.583,210.1170595,7.082,2011,40,13.417304841595843
3520,25,0,58.95,3.541,210.4027602,7.082,2011,41,13.379972461593587
3521,25,0,50.22,3.57,210.5473252,7.082,2011,42,13.445426831043786
3522,25,0,46.28,3.569,210.6918901,7.082,2011,43,13.493161082026475
3523,25,0,40.88,3.551,210.8364551,7.082,2011,44,13.484774293158017
3524,25,0,44.81,3.53,210.9810201,7.082,2011,45,13.48594491382965
3525,25,0,46.41,3.53,211.1847207,7.082,2011,46,13.498779417334465
3526,25,1,43.49,3.492,211.4120757,7.082,2011,47,13.925451717436125
3527,25,0,42.85,3.452,211.6394306,7.082,2011,48,13.685761227176066
3528,25,0,38.69,3.415,211.8667856,7.082,2011,49,13.728259537717038
3529,25,0,33.09,3.413,212.0685039,7.082,2011,50,13.813010906436848
3530,25,0,36.56,3.389,212.2360401,7.082,2011,51,14.070566620924927
3531,25,1,32.42,3.389,212.4035763,7.082,2011,52,13.435225314451648
3532,25,0,30.23,3.422,212.5711125,6.961,2012,1,13.36361419028228
3533,25,0,34.6,3.513,212.7386486,6.961,2012,2,13.328995864201024
3534,25,0,23.87,3.533,212.8336399,6.961,2012,3,13.295889517674745
3535,25,0,32.24,3.567,212.9286312,6.961,2012,4,13.28712378591003
3536,25,0,34.98,3.617,213.0236225,6.961,2012,5,13.373553753546641
3537,25,1,32.47,3.64,213.1186138,6.961,2012,6,13.398456628109567
3538,25,0,32.23,3.695,213.2732106,6.961,2012,7,13.390998737384317
3539,25,0,35.51,3.739,213.4725116,6.961,2012,8,13.326938884610813
3540,25,0,36.01,3.816,213.6718127,6.961,2012,9,13.374143970346937
3541,25,0,37.44,3.848,213.8711137,6.961,2012,10,13.375007523440816
3542,25,0,50.64,3.862,214.0167132,6.961,2012,11,13.366415250391684
3543,25,0,62.7,3.9,214.0907105,6.961,2012,12,13.419252108213819
3544,25,0,47.92,3.953,214.1647079,6.961,2012,13,13.436224644740157
3545,25,0,44.73,3.996,214.2387053,7.139,2012,14,13.581505609652144
3546,25,0,42.46,4.044,214.3127027,7.139,2012,15,13.398012179590046
3547,25,0,57.1,4.027,214.3675045,7.139,2012,16,13.402367267916432
3548,25,0,44.2,4.004,214.4223063,7.139,2012,17,13.392632195333915
3549,25,0,58.76,3.951,214.4771081,7.139,2012,18,13.453712111272191
3550,25,0,59.21,3.889,214.5319099,7.139,2012,19,13.514225935552359
3551,25,0,58.21,3.848,214.5485571,7.139,2012,20,13.483121440056726
3552,25,0,67.69,3.798,214.5499425,7.139,2012,21,13.571362983466765
3553,25,0,69.54,3.742,214.5513278,7.139,2012,22,13.451331744572345
3554,25,0,58.48,3.689,214.5527132,7.139,2012,23,13.501149327379816
3555,25,0,68.34,3.62,214.5653243,7.139,2012,24,13.53296446045119
3556,25,0,73.52,3.564,214.606,7.139,2012,25,13.489230266569482
3557,25,0,69.84,3.506,214.6466757,7.139,2012,26,13.485466152502006
3558,25,0,75.52,3.475,214.6873514,7.28,2012,27,13.53233372167828
3559,25,0,73.87,3.523,214.728027,7.28,2012,28,13.478771215673518
3560,25,0,74.32,3.567,214.7331351,7.28,2012,29,13.438162796223402
3561,25,0,72.98,3.647,214.7382432,7.28,2012,30,13.398646523244553
3562,25,0,72.08,3.654,214.7433514,7.28,2012,31,13.47263369544205
3563,25,0,71.93,3.722,214.7484595,7.28,2012,32,13.473721369372354
3564,25,0,66.99,3.807,214.825578,7.28,2012,33,13.498699966152657
3565,25,0,64.53,3.834,214.9567044,7.28,2012,34,13.536495670053084
3566,25,0,68.55,3.867,215.0878309,7.28,2012,35,13.479799653456206
3567,25,1,72.79,3.911,215.2189573,7.28,2012,36,13.417245318485248
3568,25,0,60.9,3.948,215.3583757,7.28,2012,37,13.395808529140135
3569,25,0,57.6,4.038,215.5475459,7.28,2012,38,13.407160592654177
3570,25,0,54.52,3.997,215.7367162,7.28,2012,39,13.434691973579527
3571,25,0,57.58,3.985,215.9258865,7.293,2012,40,13.458175010160563
3572,25,0,43.74,4.0,216.1150568,7.293,2012,41,13.454997414696232
3573,25,0,51.93,3.969,216.1464699,7.293,2012,42,13.437951698061704
3574,25,0,56.69,3.882,216.1515902,7.293,2012,43,13.442912279391427
3575,26,0,9.55,2.788,131.5279032,8.488,2010,5,13.849061584546545
3576,26,1,18.14,2.771,131.5866129,8.488,2010,6,13.83107390828849
3577,26,0,22.62,2.747,131.637,8.488,2010,7,13.814859896329896
3578,26,0,27.32,2.753,131.686,8.488,2010,8,13.659308119719528
3579,26,0,28.6,2.766,131.735,8.488,2010,9,13.82116512074825
3580,26,0,31.1,2.805,131.784,8.488,2010,10,13.778206420605693
3581,26,0,35.34,2.834,131.8242903,8.488,2010,11,13.713884781699194
3582,26,0,35.26,2.831,131.863129,8.488,2010,12,13.703029193579487
3583,26,0,36.53,2.826,131.9019677,8.512,2010,13,13.844923912735645
3584,26,0,50.13,2.849,131.9408065,8.512,2010,14,13.837560471944583
3585,26,0,36.6,2.885,131.9809,8.512,2010,15,13.716297088225671
3586,26,0,39.68,2.895,132.0226667,8.512,2010,16,13.689870087107428
3587,26,0,40.56,2.935,132.0644333,8.512,2010,17,13.715142945881608
3588,26,0,54.72,2.981,132.1062,8.512,2010,18,13.887348060981132
3589,26,0,39.08,2.983,132.152129,8.512,2010,19,13.78779458437049
